protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,cv_box_reranker_predicted_conditions,low_light_or_dim,100,265,241,0.8658025626708363,0.9543568464730291,0.8679245283018868,0.9090909090909092,230,11,35,0,,0.8868593553162566
01_baseline_500,cv_box_reranker_predicted_conditions,high_clutter,170,554,522,0.8961203133713177,0.9521072796934866,0.8971119133574007,0.9237918215613382,497,25,57,0,,0.9092814270419937
01_baseline_500,cv_box_reranker_predicted_conditions,outdoor_or_vehicle_scene,5,9,10,1.0,0.9,1.0,0.9473684210526316,9,1,0,0,,0.9768421052631578
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,all_images,500,1284,1308,0.9246921037640601,0.9181957186544343,0.9353582554517134,0.9266975308641976,1201,107,83,0,,0.9314768206251066
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,multi_face,276,1206,1215,0.9320748205544575,0.934156378600823,0.9411276948590381,0.9376290788930195,1135,80,71,0,,0.9395559092417121
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,single_face,78,78,79,0.8214894630306983,0.8354430379746836,0.8461538461538461,0.840764331210191,66,13,12,0,,0.8437353866000161
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,no_face,146,0,14,0.0,0.0,0.0,0.0,0,14,0,10,0.9315068493150684,0.9315068493150684
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,very_small_or_distant_face,12,16,20,0.9797149122807018,0.8,1.0,0.888888888888889,16,4,0,0,,0.9522222222222223
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,small_face,119,407,428,0.9349221176792347,0.8995327102803738,0.9459459459459459,0.9221556886227544,385,43,22,0,,0.9353570580485909
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,medium_face,150,550,547,0.9277216662242682,0.9451553930530164,0.94,0.94257064721969,517,30,33,0,,0.9411582011102242
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,large_face,28,61,54,0.846858660173586,0.9629629629629629,0.8524590163934426,0.9043478260869565,52,2,9,0,,0.8764816134737732
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,mixed_scale_face,45,250,245,0.9192835565130406,0.9428571428571428,0.924,0.9333333333333332,231,14,19,0,,0.9282190476190476
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,edge_or_partial_face,193,818,817,0.9212176853852299,0.9326805385556916,0.9315403422982885,0.9321100917431193,762,55,56,0,,0.9317967992852366
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,profile_or_occluded_face,206,862,866,0.927234641121454,0.9330254041570438,0.9373549883990719,0.9351851851851852,808,58,54,0,,0.9363795791713975
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,downward_egocentric_view,89,1,6,0.0,0.0,0.0,0.0,0,6,1,0,,0.0
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,motion_blur_or_low_sharpness,94,127,130,0.8633350040938169,0.8615384615384616,0.8818897637795275,0.8715953307392996,112,18,15,0,,0.877281025295364
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,low_light_or_dim,99,204,206,0.868978947691183,0.8786407766990292,0.8872549019607843,0.8829268292682928,181,25,23,0,,0.8853114712614858
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,high_clutter,190,577,594,0.9437316543023777,0.9242424242424242,0.951473136915078,0.937660119555935,549,45,28,0,,0.9452968113080269
02_egocentric_stress_500,cv_box_reranker_predicted_conditions,outdoor_or_vehicle_scene,18,4,6,0.95,0.6666666666666666,1.0,0.8,4,2,0,0,,0.9166666666666667
combined_1000,cv_box_reranker_predicted_conditions,all_images,1000,2607,2535,0.8986088443010424,0.9309664694280079,0.9052550824702723,0.9179307662388176,2360,175,247,0,,0.9109951421081821
combined_1000,cv_box_reranker_predicted_conditions,multi_face,556,2446,2374,0.9080909949796401,0.9414490311710194,0.9137367130008177,0.9273858921161826,2235,139,211,0,,0.9199202395966792
combined_1000,cv_box_reranker_predicted_conditions,single_face,161,161,146,0.7568962811015217,0.8561643835616438,0.7763975155279503,0.8143322475570033,125,21,36,0,,0.7938578853385829
combined_1000,cv_box_reranker_predicted_conditions,no_face,283,0,15,0.0,0.0,0.0,0.0,0,15,0,11,0.9611307420494699,0.9611307420494699
combined_1000,cv_box_reranker_predicted_conditions,very_small_or_distant_face,52,97,99,0.8781627612798065,0.8686868686868687,0.8865979381443299,0.8775510204081632,86,13,11,0,,0.882545101764542
combined_1000,cv_box_reranker_predicted_conditions,small_face,229,793,799,0.9302963857880396,0.9299123904881101,0.9369482976040353,0.9334170854271358,743,56,50,0,,0.9353619038482179
combined_1000,cv_box_reranker_predicted_conditions,medium_face,223,719,709,0.9189895528056224,0.9421720733427362,0.9290681502086231,0.9355742296918768,668,41,51,0,,0.9320050623928479
combined_1000,cv_box_reranker_predicted_conditions,large_face,42,75,64,0.8084882992424088,0.953125,0.8133333333333334,0.8776978417266187,61,3,14,0,,0.8434036270983214
combined_1000,cv_box_reranker_predicted_conditions,mixed_scale_face,171,923,849,0.8661558948096301,0.944640753828033,0.8689057421451788,0.9051918735891648,802,47,121,0,,0.8855507761744608
combined_1000,cv_box_reranker_predicted_conditions,edge_or_partial_face,376,1585,1520,0.8928575276743109,0.9381578947368421,0.8996845425867508,0.9185185185185185,1426,94,159,0,,0.9082403717847018
combined_1000,cv_box_reranker_predicted_conditions,profile_or_occluded_face,206,862,866,0.927234641121454,0.9330254041570438,0.9373549883990719,0.9351851851851852,808,58,54,0,,0.9363795791713975
combined_1000,cv_box_reranker_predicted_conditions,downward_egocentric_view,242,698,650,0.8746488320296327,0.9415384615384615,0.8767908309455588,0.9080118694362017,612,38,86,0,,0.8910708536275098
combined_1000,cv_box_reranker_predicted_conditions,motion_blur_or_low_sharpness,194,335,306,0.8022828315334872,0.8921568627450981,0.8149253731343283,0.8517940717628706,273,33,62,0,,0.831865696752541
combined_1000,cv_box_reranker_predicted_conditions,low_light_or_dim,199,469,447,0.8668520740579096,0.9194630872483222,0.8763326226012793,0.8973799126637555,411,36,58,0,,0.8859074915816026
combined_1000,cv_box_reranker_predicted_conditions,high_clutter,360,1131,1116,0.9201371336689615,0.9372759856630825,0.9248452696728559,0.9310191366266133,1046,70,85,0,,0.9276318080103179
combined_1000,cv_box_reranker_predicted_conditions,outdoor_or_vehicle_scene,23,13,16,0.9821780783319245,0.8125,1.0,0.896551724137931,13,3,0,0,,0.9553879310344828
01_baseline_500,cv_box_reranker_oracle_conditions,all_images,500,1323,1288,0.8876686812489523,0.9153726708074534,0.891156462585034,0.9031022596706242,1179,109,144,0,,0.8965645326786735
01_baseline_500,cv_box_reranker_oracle_conditions,multi_face,280,1240,1223,0.9000100226125259,0.9157808667211774,0.9032258064516129,0.9094600081201787,1120,103,120,0,,0.9060398628957108
01_baseline_500,cv_box_reranker_oracle_conditions,single_face,83,83,65,0.701634981393204,0.9076923076923077,0.7108433734939759,0.7972972972972974,59,6,24,0,,0.7521417478646395
01_baseline_500,cv_box_reranker_oracle_conditions,no_face,137,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,cv_box_reranker_oracle_conditions,very_small_or_distant_face,40,81,84,0.8557483841353677,0.8333333333333334,0.8641975308641975,0.8484848484848484,70,14,11,0,,0.8571829405162738
01_baseline_500,cv_box_reranker_oracle_conditions,small_face,110,386,379,0.9305129240675906,0.9498680738786279,0.9326424870466321,0.9411764705882354,360,19,26,0,,0.9364985416152326
01_baseline_500,cv_box_reranker_oracle_conditions,medium_face,73,169,165,0.8910785578963275,0.9151515151515152,0.893491124260355,0.9041916167664671,151,14,18,0,,0.8983322864759992
01_baseline_500,cv_box_reranker_oracle_conditions,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,cv_box_reranker_oracle_conditions,mixed_scale_face,126,673,650,0.8712599806859559,0.9061538461538462,0.87518573551263,0.890400604686319,589,61,84,0,,0.8820862638701739
01_baseline_500,cv_box_reranker_oracle_conditions,edge_or_partial_face,183,767,744,0.8788035909442165,0.9099462365591398,0.8826597131681877,0.8960953011250827,677,67,90,0,,0.8887472624965067
01_baseline_500,cv_box_reranker_oracle_conditions,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,cv_box_reranker_oracle_conditions,downward_egocentric_view,153,697,681,0.8913725874366362,0.9148311306901615,0.8938307030129125,0.9042089985486211,623,58,74,0,,0.8985253196645645
01_baseline_500,cv_box_reranker_oracle_conditions,motion_blur_or_low_sharpness,100,208,192,0.7860348898227074,0.8645833333333334,0.7980769230769231,0.8300000000000001,166,26,42,0,,0.8127083333333334
01_baseline_500,cv_box_reranker_oracle_conditions,low_light_or_dim,100,265,252,0.8718228426319837,0.9206349206349206,0.8754716981132076,0.8974854932301739,232,20,33,0,,0.8854914691446204
01_baseline_500,cv_box_reranker_oracle_conditions,high_clutter,170,554,546,0.9147450419972597,0.9304029304029304,0.9169675090252708,0.9236363636363637,508,38,46,0,,0.91997826481581
01_baseline_500,cv_box_reranker_oracle_conditions,outdoor_or_vehicle_scene,5,9,11,1.0,0.8181818181818182,1.0,0.9,9,2,0,0,,0.9568181818181818
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,all_images,500,1284,1308,0.9276920795028945,0.9204892966360856,0.9376947040498442,0.9290123456790124,1204,104,80,0,,0.9338035737157604
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,multi_face,276,1206,1225,0.9323854762639966,0.9273469387755102,0.9419568822553898,0.9345948169477581,1136,89,70,0,,0.938655371580494
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,single_face,78,78,83,0.8559405418909896,0.8192771084337349,0.8717948717948718,0.84472049689441,68,15,10,0,,0.8597745017336426
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,no_face,146,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,very_small_or_distant_face,12,16,20,0.9882506127450981,0.8,1.0,0.888888888888889,16,4,0,0,,0.9522222222222223
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,small_face,119,407,432,0.940874476257041,0.8958333333333334,0.9508599508599509,0.9225268176400478,387,45,20,0,,0.9382740058023133
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,medium_face,150,550,550,0.932151940203545,0.94,0.94,0.94,517,33,33,0,,0.94
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,large_face,28,61,55,0.8637492337640883,0.9636363636363636,0.8688524590163934,0.9137931034482758,53,2,8,0,,0.889566010586361
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,mixed_scale_face,45,250,251,0.9101190749985636,0.9203187250996016,0.924,0.9221556886227545,231,20,19,0,,0.9231707946656488
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,edge_or_partial_face,193,818,827,0.9237170189916476,0.9238210399032648,0.9339853300733496,0.9288753799392098,764,63,54,0,,0.9316914135228063
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,profile_or_occluded_face,206,862,874,0.929389459782281,0.9267734553775744,0.9396751740139211,0.9331797235023042,810,64,52,0,,0.9367611395223822
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,downward_egocentric_view,89,1,0,0.0,0.0,0.0,0.0,0,0,1,0,,0.0
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,motion_blur_or_low_sharpness,94,127,127,0.8825497699816092,0.889763779527559,0.889763779527559,0.889763779527559,113,14,14,0,,0.889763779527559
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,low_light_or_dim,99,204,202,0.8772008167117559,0.900990099009901,0.8921568627450981,0.8965517241379312,182,20,22,0,,0.8941389017197866
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,high_clutter,190,577,594,0.9400914343279,0.9259259259259259,0.9532062391681109,0.9393680614859093,550,44,27,0,,0.947018663423342
02_egocentric_stress_500,cv_box_reranker_oracle_conditions,outdoor_or_vehicle_scene,18,4,4,1.0,1.0,1.0,1.0,4,0,0,0,,1.0
combined_1000,cv_box_reranker_oracle_conditions,all_images,1000,2607,2596,0.9081796502436764,0.9179506933744221,0.9140774836977369,0.9160099942340958,2383,213,224,0,,0.9149479322994951
combined_1000,cv_box_reranker_oracle_conditions,multi_face,556,2446,2448,0.9168213945641223,0.9215686274509803,0.9223221586263287,0.9219452390682468,2256,192,190,0,,0.9221525756192733
combined_1000,cv_box_reranker_oracle_conditions,single_face,161,161,148,0.7749987700974759,0.8581081081081081,0.7888198757763976,0.8220064724919094,127,21,34,0,,0.8040453481884466
combined_1000,cv_box_reranker_oracle_conditions,no_face,283,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
combined_1000,cv_box_reranker_oracle_conditions,very_small_or_distant_face,52,97,104,0.8762301765492356,0.8269230769230769,0.8865979381443299,0.8557213930348259,86,18,11,0,,0.8729113157448286
combined_1000,cv_box_reranker_oracle_conditions,small_face,229,793,811,0.936521514122395,0.9210850801479655,0.9419924337957125,0.93142144638404,747,64,46,0,,0.9372589515780196
combined_1000,cv_box_reranker_oracle_conditions,medium_face,223,719,715,0.9230322070487558,0.9342657342657342,0.9290681502086231,0.9316596931659693,668,47,51,0,,0.9302357943536708
combined_1000,cv_box_reranker_oracle_conditions,large_face,42,75,65,0.8222587973604375,0.9538461538461539,0.8266666666666667,0.8857142857142857,62,3,13,0,,0.8541465201465201
combined_1000,cv_box_reranker_oracle_conditions,mixed_scale_face,171,923,901,0.8827749605339742,0.9100998890122086,0.8884073672806068,0.8991228070175439,820,81,103,0,,0.8932554793880012
combined_1000,cv_box_reranker_oracle_conditions,edge_or_partial_face,376,1585,1571,0.903074553888816,0.9172501591343094,0.9091482649842272,0.9131812420785806,1441,130,144,0,,0.9109666986728238
combined_1000,cv_box_reranker_oracle_conditions,profile_or_occluded_face,206,862,874,0.929389459782281,0.9267734553775744,0.9396751740139211,0.9331797235023042,810,64,52,0,,0.9367611395223822
combined_1000,cv_box_reranker_oracle_conditions,downward_egocentric_view,242,698,681,0.8900955493457521,0.9148311306901615,0.8925501432664756,0.9035532994923857,623,58,75,0,,0.8975290310653217
combined_1000,cv_box_reranker_oracle_conditions,motion_blur_or_low_sharpness,194,335,319,0.8220381162229659,0.8746081504702194,0.8328358208955224,0.8532110091743119,279,40,56,0,,0.8421068509226896
combined_1000,cv_box_reranker_oracle_conditions,low_light_or_dim,199,469,454,0.87520274843386,0.9118942731277533,0.8827292110874201,0.8970747562296859,414,40,55,0,,0.8892321035770199
combined_1000,cv_box_reranker_oracle_conditions,high_clutter,360,1131,1140,0.9291337646525148,0.9280701754385965,0.9354553492484527,0.931748128577719,1058,82,73,0,,0.9337900266997837
combined_1000,cv_box_reranker_oracle_conditions,outdoor_or_vehicle_scene,23,13,15,0.9945054945054945,0.8666666666666667,1.0,0.9285714285714286,13,2,0,0,,0.9688095238095238
