protocol,model,subgroup,image_count,ground_truth_boxes,prediction_boxes,ap,precision,recall,f1,true_positives,false_positives,false_negatives,zero_face_false_positive_images,zero_face_specificity,oapr_detector_score
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,downward_egocentric_view,153,697,687,0.8849754425009712,0.901018922852984,0.8880918220946915,0.8945086705202312,619,68,78,0,,0.8909887442769057
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,motion_blur_or_low_sharpness,100,208,199,0.7787711590473742,0.8291457286432161,0.7932692307692307,0.8108108108108109,165,34,43,0,,0.8012422755670243
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,low_light_or_dim,100,265,282,0.8748881756799098,0.8262411347517731,0.879245283018868,0.8519195612431445,233,49,32,0,,0.8671134377482276
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,high_clutter,170,554,563,0.9112127615941719,0.8987566607460036,0.9133574007220217,0.9059982094897047,506,57,48,0,,0.9100575289163406
01_baseline_500,fusion_yolo8s_yolo11s_scrfd10g_agreement,outdoor_or_vehicle_scene,5,9,12,1.0,0.75,1.0,0.8571428571428571,9,3,0,0,,0.9392857142857143
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,all_images,500,1323,1289,0.8843856465325195,0.9107835531419706,0.8873771730914588,0.8989280245022971,1174,115,149,0,,0.8926055239492197
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,multi_face,280,1240,1198,0.8959949782445695,0.9298831385642737,0.8983870967741936,0.9138638228055784,1114,84,126,0,,0.9054058824610478
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,single_face,83,83,79,0.7072342937237827,0.759493670886076,0.7228915662650602,0.7407407407407407,60,19,23,0,,0.7310140703460819
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,no_face,137,0,12,0.0,0.0,0.0,0.0,0,12,0,11,0.9197080291970803,0.9197080291970803
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,very_small_or_distant_face,40,81,82,0.86748826852417,0.8658536585365854,0.8765432098765432,0.8711656441717791,71,11,10,0,,0.8741298633163563
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,small_face,110,386,390,0.9371942328043321,0.9307692307692308,0.9404145077720207,0.9355670103092784,363,27,23,0,,0.938238105706056
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,medium_face,73,169,167,0.8793024038126112,0.8922155688622755,0.8816568047337278,0.8869047619047618,149,18,20,0,,0.8840246704393411
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,large_face,14,14,10,0.6428571428571429,0.9,0.6428571428571429,0.75,9,1,5,0,,0.6953571428571429
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,mixed_scale_face,126,673,628,0.8625563637143582,0.9267515923566879,0.8647845468053492,0.894696387394312,582,46,91,0,,0.8784592115077238
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,edge_or_partial_face,183,767,729,0.8719276865103286,0.9204389574759945,0.8748370273794003,0.8970588235294117,671,58,96,0,,0.8849526694265626
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,profile_or_occluded_face,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,downward_egocentric_view,153,697,666,0.8853438824746264,0.9294294294294294,0.8880918220946915,0.9082905355832722,619,47,78,0,,0.8972752612003105
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,motion_blur_or_low_sharpness,100,208,188,0.7633840462748833,0.8563829787234043,0.7740384615384616,0.8131313131313131,161,27,47,0,,0.7920461261551688
01_baseline_500,fusion_yolo11s1280_scrfd10g_agreement,low_light_or_dim,100,265,262,0.8762200086455196,0.8893129770992366,0.879245283018868,0.8842504743833018,233,29,32,0,,0.8815033502680133
