relative_path,output_path,boxes_processed,mean_abs_diff,failure_label,severity,reason
day1/members/werner/15_0198.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/15_0198.webp,0,0.321859,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/klaus/17_0002.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/17_0002.webp,1,2.409351,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/15_0199.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/15_0199.webp,0,0.284487,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/werner/18_0148.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/18_0148.webp,6,1.383861,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/onanong/15_0400.webp,outputs/03_anonymisation/03_nullface/images/day4/members/onanong/15_0400.webp,2,0.606183,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/allie/08_0276.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/08_0276.webp,3,0.835956,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/13_0098.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/13_0098.webp,0,0.235216,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/luca/17_0685.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/17_0685.webp,0,0.237422,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/klaus/12_0400.webp,outputs/03_anonymisation/03_nullface/images/day1/members/klaus/12_0400.webp,0,0.192663,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/cathal/19_0263.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/19_0263.webp,1,0.394359,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/bjorn/19_0016.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/19_0016.webp,0,0.266828,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/bjorn/19_0187.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/19_0187.webp,2,3.185538,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/11_0405.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/11_0405.webp,1,2.429,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/tien/20_0575.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/20_0575.webp,5,4.739592,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/luca/08_0054.webp,outputs/03_anonymisation/03_nullface/images/day4/members/luca/08_0054.webp,2,0.434823,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/allie/11_0161.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/11_0161.webp,5,4.379476,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/14_0354.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/14_0354.webp,7,1.692889,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/bjorn/10_0179.webp,outputs/03_anonymisation/03_nullface/images/day3/members/bjorn/10_0179.webp,2,3.592258,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/cathal/12_0648.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/12_0648.webp,7,22.122522,severe_visual_artifact,high,Large image-level change associated with known NullFace artifact cases on egocentric scenes.
day4/members/bjorn/10_0670.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/10_0670.webp,5,5.755624,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/11_0192.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/11_0192.webp,4,3.122712,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/stevan/11_0382.webp,outputs/03_anonymisation/03_nullface/images/day2/members/stevan/11_0382.webp,6,0.993978,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/19_0633.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/19_0633.webp,5,5.656557,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/10_0406.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/10_0406.webp,0,0.31411,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/cathal/20_0443.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/20_0443.webp,4,1.074192,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/klaus/13_0503.webp,outputs/03_anonymisation/03_nullface/images/day4/members/klaus/13_0503.webp,6,1.242224,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/werner/15_0625.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/15_0625.webp,2,1.480424,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/stevan/10_0227.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/10_0227.webp,4,1.700177,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/stevan/13_0462.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/13_0462.webp,5,3.162354,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/cathal/20_0569.webp,outputs/03_anonymisation/03_nullface/images/day3/members/cathal/20_0569.webp,8,11.296414,moderate_visual_risk,medium,"Material change likely tied to partial-face corruption, blockiness, or unstable synthesis."
day3/members/onanong/10_0301.webp,outputs/03_anonymisation/03_nullface/images/day3/members/onanong/10_0301.webp,2,0.564137,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/16_0683.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/16_0683.webp,3,1.740252,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/klaus/13_0148.webp,outputs/03_anonymisation/03_nullface/images/day2/members/klaus/13_0148.webp,4,2.079047,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/bjorn/16_0632.webp,outputs/03_anonymisation/03_nullface/images/day2/members/bjorn/16_0632.webp,2,0.571199,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/11_0219.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/11_0219.webp,3,2.057916,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/18_0197.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/18_0197.webp,0,0.270119,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/allie/09_0293.webp,outputs/03_anonymisation/03_nullface/images/day4/members/allie/09_0293.webp,1,2.859348,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/florian/14_0672.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/14_0672.webp,2,1.397407,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/florian/19_0086.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/19_0086.webp,0,0.332673,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/werner/13_0648.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/13_0648.webp,0,0.221155,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/stevan/18_0597.webp,outputs/03_anonymisation/03_nullface/images/day1/members/stevan/18_0597.webp,3,0.928286,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/18_0042.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/18_0042.webp,4,1.423982,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/werner/17_0301.webp,outputs/03_anonymisation/03_nullface/images/day3/members/werner/17_0301.webp,1,1.254376,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/allie/09_0647.webp,outputs/03_anonymisation/03_nullface/images/day1/members/allie/09_0647.webp,3,3.181957,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/cathal/15_0410.webp,outputs/03_anonymisation/03_nullface/images/day4/members/cathal/15_0410.webp,0,0.285491,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/stevan/11_0074.webp,outputs/03_anonymisation/03_nullface/images/day4/members/stevan/11_0074.webp,7,1.243761,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/16_0525.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/16_0525.webp,1,0.503364,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/bao/12_0438.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bao/12_0438.webp,5,4.182427,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/luca/12_0202.webp,outputs/03_anonymisation/03_nullface/images/day1/members/luca/12_0202.webp,1,0.373101,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/luca/14_0016.webp,outputs/03_anonymisation/03_nullface/images/day2/members/luca/14_0016.webp,2,0.690511,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/cathal/11_0477.webp,outputs/03_anonymisation/03_nullface/images/day1/members/cathal/11_0477.webp,0,0.317826,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/werner/16_0476.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/16_0476.webp,0,0.335585,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/bjorn/14_0715.webp,outputs/03_anonymisation/03_nullface/images/day4/members/bjorn/14_0715.webp,1,0.867043,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/stevan/13_0343.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/13_0343.webp,4,2.097629,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/onanong/15_0060.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/15_0060.webp,4,2.772904,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/11_0673.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/11_0673.webp,3,30.631926,severe_visual_artifact,high,Large image-level change associated with known NullFace artifact cases on egocentric scenes.
day4/members/onanong/15_0191.webp,outputs/03_anonymisation/03_nullface/images/day4/members/onanong/15_0191.webp,1,1.870777,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/17_0649.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/17_0649.webp,6,1.787977,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/luca/18_0524.webp,outputs/03_anonymisation/03_nullface/images/day3/members/luca/18_0524.webp,4,2.514558,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/werner/13_0683.webp,outputs/03_anonymisation/03_nullface/images/day2/members/werner/13_0683.webp,0,0.217131,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/tien/20_0651.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/20_0651.webp,3,1.219754,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/bjorn/12_0196.webp,outputs/03_anonymisation/03_nullface/images/day1/members/bjorn/12_0196.webp,0,0.168276,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/florian/10_0402.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/10_0402.webp,0,0.243146,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day1/members/onanong/17_0253.webp,outputs/03_anonymisation/03_nullface/images/day1/members/onanong/17_0253.webp,0,0.241934,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/tien/09_0002.webp,outputs/03_anonymisation/03_nullface/images/day3/members/tien/09_0002.webp,2,0.530518,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/allie/12_0712.webp,outputs/03_anonymisation/03_nullface/images/day3/members/allie/12_0712.webp,0,0.16343,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/cathal/19_0211.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/19_0211.webp,2,0.397814,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/klaus/08_0380.webp,outputs/03_anonymisation/03_nullface/images/day3/members/klaus/08_0380.webp,3,1.122278,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/werner/08_0208.webp,outputs/03_anonymisation/03_nullface/images/day4/members/werner/08_0208.webp,1,0.368698,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/werner/14_0080.webp,outputs/03_anonymisation/03_nullface/images/day1/members/werner/14_0080.webp,0,0.30448,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day3/members/florian/15_0318.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/15_0318.webp,6,1.442084,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/onanong/14_0177.webp,outputs/03_anonymisation/03_nullface/images/day4/members/onanong/14_0177.webp,6,1.336516,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/florian/11_0647.webp,outputs/03_anonymisation/03_nullface/images/day3/members/florian/11_0647.webp,0,0.247541,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/tien/12_0007.webp,outputs/03_anonymisation/03_nullface/images/day2/members/tien/12_0007.webp,1,0.780156,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/11_0210.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/11_0210.webp,2,0.550329,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day3/members/stevan/11_0119.webp,outputs/03_anonymisation/03_nullface/images/day3/members/stevan/11_0119.webp,1,1.116862,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day1/members/florian/18_0275.webp,outputs/03_anonymisation/03_nullface/images/day1/members/florian/18_0275.webp,3,1.615099,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/klaus/09_0320.webp,outputs/03_anonymisation/03_nullface/images/day4/members/klaus/09_0320.webp,1,0.57137,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/cathal/18_0081.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/18_0081.webp,2,1.374222,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day4/members/florian/18_0559.webp,outputs/03_anonymisation/03_nullface/images/day4/members/florian/18_0559.webp,0,0.269161,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/florian/12_0418.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/12_0418.webp,0,0.275617,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day4/members/werner/11_0358.webp,outputs/03_anonymisation/03_nullface/images/day4/members/werner/11_0358.webp,6,3.662697,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
day2/members/florian/15_0395.webp,outputs/03_anonymisation/03_nullface/images/day2/members/florian/15_0395.webp,0,0.299289,no_face_processed_copy_through,medium,No face box was processed; output is effectively unchanged or copy-through.
day2/members/cathal/14_0185.webp,outputs/03_anonymisation/03_nullface/images/day2/members/cathal/14_0185.webp,1,0.65918,no_auto_failure_flag,low,No automatic failure heuristic fired; manual quality still varies by condition.
