relative_path,method,objective_mode,SSIM,LPIPS
day3/members/onanong/16_0114.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/stevan/09_0309.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/tien/11_0628.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.993939421936216,0.005673795007169247
day3/members/allie/08_0398.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/cathal/15_0162.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9865906069382846,0.012401730753481388
day2/members/klaus/13_0331.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9783860261509973,0.024112241342663765
day1/members/werner/11_0515.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9956622624477913,0.0034949262626469135
day3/members/stevan/10_0619.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/tien/13_0604.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9856702620844565,0.01858793944120407
day4/members/cathal/09_0426.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day3/members/bjorn/12_0362.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day1/members/klaus/11_0523.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9912669382855395,0.006011989898979664
day1/members/tien/10_0032.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9930614337909048,0.004242514260113239
day1/members/onanong/11_0119.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day4/members/cathal/13_0470.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9902944776402637,0.007532937452197075
day1/members/allie/09_0160.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9918325688233143,0.007031676359474659
day3/members/onanong/11_0644.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9869757533843665,0.015467533841729164
day3/members/luca/20_0192.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.993212740038152,0.003934802021831274
day3/members/luca/17_0582.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,0.9877448001243659,0.013646600767970085
day2/members/bjorn/17_0110.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/allie/15_0703.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
day2/members/florian/14_0042.webp,oapr_compute_profile_adaptive,compute_profile_adaptive,1.0,0.0
