relative_path,policy,selected_method,score,privacy,utility,selection_reason
day1/members/luca/15_0236.webp,privacy_verifying_cascade,blur,0.8808401089526608,1.0,0.6322962052294169,first_candidate_passing_privacy_and_quality
day2/members/florian/19_0363.webp,current_condition_policy,no_action_copy,1.0,1.0,1.0,verified_no_face
day2/members/florian/19_0363.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day2/members/florian/19_0363.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/werner/18_0484.webp,current_condition_policy,layered_blur_downscale_noise,0.8634456472843974,1.0,0.5735245748806572,existing_integrated_route
day1/members/werner/18_0484.webp,privacy_constrained_pareto,nullface,0.8297596895533644,1.0,0.7599615899081934,maximum_utility_after_privacy_quality_gates
day1/members/werner/18_0484.webp,privacy_verifying_cascade,layered_blur_downscale_noise,0.8634456472843974,1.0,0.5735245748806572,first_candidate_passing_privacy_and_quality
day4/members/allie/08_0040.webp,current_condition_policy,solid_mask_black,0.7797202605128436,1.0,0.28917797058835687,existing_integrated_route
day4/members/allie/08_0040.webp,privacy_constrained_pareto,reverse_personalization,0.8535672046026297,1.0,0.8452240153418409,maximum_utility_after_privacy_quality_gates
day4/members/allie/08_0040.webp,privacy_verifying_cascade,diffusion_low_step,0.8602756816432842,1.0,0.5984923510354746,first_candidate_passing_privacy_and_quality
day2/members/klaus/12_0264.webp,current_condition_policy,no_action_copy,1.0,1.0,1.0,verified_no_face
day2/members/klaus/12_0264.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day2/members/klaus/12_0264.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/florian/08_0717.webp,current_condition_policy,layered_blur_downscale_noise,0.8219277596247346,0.9333333333333333,0.5479469637667048,existing_integrated_route
day1/members/florian/08_0717.webp,privacy_constrained_pareto,reverse_personalization,0.8492986282340973,1.0,0.8309954274467329,maximum_utility_after_privacy_quality_gates
day1/members/florian/08_0717.webp,privacy_verifying_cascade,diffusion_low_step,0.8211294534953972,1.0,0.6049727890608333,first_candidate_passing_privacy_and_quality
day2/members/allie/13_0355.webp,current_condition_policy,layered_blur_downscale_noise,0.42897029110298157,0.0,0.7922607191543075,existing_integrated_route
day2/members/allie/13_0355.webp,privacy_constrained_pareto,solid_mask_black,0.42896037732192593,0.0,0.7922607191543075,maximum_utility_after_privacy_quality_gates
day2/members/allie/13_0355.webp,privacy_verifying_cascade,solid_mask_black,0.42896037732192593,0.0,0.7922607191543075,terminal_solid_mask_fallback
day1/members/bjorn/15_0004.webp,current_condition_policy,layered_blur_downscale_noise,0.8483425488984363,0.9333333333333333,0.6335849568010127,existing_integrated_route
day1/members/bjorn/15_0004.webp,privacy_constrained_pareto,solid_mask_black,0.8080888203814631,0.9333333333333333,0.4994357220130766,maximum_utility_after_privacy_quality_gates
day1/members/bjorn/15_0004.webp,privacy_verifying_cascade,solid_mask_black,0.8080888203814631,0.9333333333333333,0.4994357220130766,terminal_solid_mask_fallback
day2/members/klaus/10_0629.webp,current_condition_policy,layered_blur_downscale_noise,0.8643410827552975,1.0,0.5792396132336327,existing_integrated_route
day2/members/klaus/10_0629.webp,privacy_constrained_pareto,nullface,0.8432669974174207,1.0,0.8049859494550478,maximum_utility_after_privacy_quality_gates
day2/members/klaus/10_0629.webp,privacy_verifying_cascade,pixelate,0.8735012825994882,1.0,0.6136523748849296,first_candidate_passing_privacy_and_quality
day1/members/luca/08_0069.webp,current_condition_policy,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/luca/08_0069.webp,privacy_constrained_pareto,no_action_copy,1.0,1.0,1.0,verified_no_face
day1/members/luca/08_0069.webp,privacy_verifying_cascade,no_action_copy,1.0,1.0,1.0,verified_no_face
day4/members/werner/08_0337.webp,current_condition_policy,layered_blur_downscale_noise,0.8701499599714347,1.0,0.5944683811130695,existing_integrated_route
